market,state,avg_price_spread_ratio,avg_composite_risk,n_commodities,market_instability_index,market_rank
Jasra,Uttar Pradesh,0.06883698107984973,0.2977044111826318,5,0.16038395312096257,578
Baran,Rajasthan,0.16782857897787026,0.14891189985631634,12,0.1602619073292487,579
Dhoraji,Gujarat,0.2002450069587065,0.09931690282213736,8,0.15987376530407885,580
Ladwa,Haryana,0.07966108539516792,0.2801537290881816,19,0.15985814287237338,581
Bargarh,Odisha,0.053484476914018475,0.31881649900779785,5,0.15961728575153022,582
Bishalgarh,Tripura,0.07915661485073823,0.2799124020434287,11,0.15945892972781442,583
Kumbakonam (Uzhavar Sandhai ),Tamil Nadu,0.097486131707585,0.252101120368708,51,0.1593321271720342,584
Balotra,Rajasthan,0.03715390366832083,0.3423821931558517,3,0.1592452194633332,585
Panchpedwa,Uttar Pradesh,0.10693532971423436,0.237517591258313,7,0.15916823433186583,586
Bijapur,Chattisgarh,0.2272727272727272,0.05635708902643722,1,0.1589064719742112,587
Bishramganj,Tripura,0.06595942721848772,0.2982078563389312,8,0.1588587988666651,588
Mansa,Punjab,0.1932890991346335,0.10535906674967468,7,0.15811708618064996,589
Vadaseri,Tamil Nadu,0.0842379583226439,0.26832818899378846,44,0.1578740505911017,590
Dharmapuri(Uzhavar Sandhai ),Tamil Nadu,0.09131988204696873,0.257603122987681,50,0.15783317842325364,591
Kota,Rajasthan,0.1660587338948649,0.14533531765404598,12,0.15776936739853734,592
Mukkom,Kerala,0.06398551612044201,0.2983869841382982,26,0.15774610332758449,593
Parassala,Kerala,0.08095747410602752,0.27253453109691583,19,0.15758829690238285,594
Manathavady,Kerala,0.059988297770922426,0.3037293724575661,12,0.15748472764557991,595
Vellore,Tamil Nadu,0.09146067951774471,0.2564582897258034,60,0.15745972360096822,596
Himatnagar,Gujarat,0.20393803459958915,0.08748881379993884,4,0.157358346279729,597
Aarni,Maharashtra,0.1636363636363636,0.14612034347333053,1,0.1566299555711504,598
Palacode(Uzhavar Sandhai ),Tamil Nadu,0.08946209733893556,0.2567731964522742,48,0.15638653698427102,599
Jaora,Madhya Pradesh,0.12379864362358768,0.2042128844632724,5,0.15596433995946157,600
Tura,Meghalaya,0.0892857142857142,0.25402114696390965,1,0.1551798873569924,601
Neemuch,Madhya Pradesh,0.05881262070112161,0.2996262597558453,3,0.15513807632301108,602
Neeleswaram,Kerala,0.08057749407813698,0.2654723948714757,25,0.15453545439547248,603
Shahganj,Uttar Pradesh,0.07091432785133198,0.2794160813233882,25,0.15431502924015447,604
Yawal,Maharashtra,0.1358079990752514,0.18188784233521393,2,0.15423993637923641,605
Habra,West Bengal,0.06301373002392924,0.29099719968899596,8,0.15420711788995592,606
Teliamura,Tripura,0.07318818539237877,0.2756587781942403,19,0.15417642251312338,607
Pennagaram(Uzhavar Sandhai ),Tamil Nadu,0.0780200271279847,0.2676693414032846,41,0.15387975283810465,608
Chidambaram(Uzhavar Sandhai ),Tamil Nadu,0.0803921568627451,0.26381534289411523,17,0.15376143127529315,609
Khandhla,Uttar Pradesh,0.05799173527307948,0.29721185382329485,15,0.15367978269316562,610
Khandwa,Madhya Pradesh,0.15683082013402166,0.14877213509827839,4,0.15360734611972438,611
Attayampatti(Uzhavar Sandhai ),Tamil Nadu,0.07774312309295867,0.2665369583944576,35,0.15326065721355825,612
Katpadi (Uzhavar Sandhai ),Tamil Nadu,0.08067059671834206,0.2614974673810477,52,0.15300134498342433,613
Belacoba,West Bengal,0.05616602776282447,0.2981953728922605,8,0.15297776581459888,614
Kambam(Uzhavar Sandhai ),Tamil Nadu,0.07191950418994894,0.27423687574305294,41,0.15284645281119055,615
Mannargudi II(Uzhavar Sandhai ),Tamil Nadu,0.062179278381900294,0.28778497882580506,35,0.1524215585594622,616
Piro,Bihar,0.01651387286746395,0.35599128406145175,2,0.15230483734505906,617
Farukhabad,Uttar Pradesh,0.07653478581850678,0.2655865758475737,26,0.15215550183013357,618
Quilandy,Kerala,0.05032770835402412,0.30458969742250663,24,0.15203250398141713,619
Bahadajholla,Odisha,0.0554792417934705,0.29515894497865686,4,0.15135112306754506,620
Khurai,Madhya Pradesh,0.16712429983153101,0.1274855582301036,6,0.15126880319096006,621
Divai,Uttar Pradesh,0.10724131215822257,0.2169628044827975,14,0.15112990908805254,622
Andipatti(Uzhavar Sandhai ),Tamil Nadu,0.08077703170582425,0.25622399544601054,38,0.15095581720189877,623
Tiphra,Chattisgarh,0.07347721811611488,0.26701807964451,21,0.15089356272747295,624
Guna,Madhya Pradesh,0.14093844025260144,0.16576763968423738,5,0.1508701200252558,625
Jalalabad,Punjab,0.06310731735049084,0.2822710479425348,30,0.15077280958730843,626
Thalasserry,Kerala,0.053023588019862185,0.2967837086652501,10,0.15052763627801735,627
Ramkrishanpur(Howrah),West Bengal,0.11540443948954489,0.2027848552765187,11,0.1503566058043344,628
Chitwadagaon,Uttar Pradesh,0.035353175879244705,0.32243585606995684,10,0.15018624795552957,629
Ambattur(Uzhavar Sandhai ),Tamil Nadu,0.0,0.37544266604200144,6,0.1501770664168006,630
Thottuva  VFPCK,Kerala,0.0961538461538461,0.2303569866526068,2,0.14983510235335037,631
Naanpara,Uttar Pradesh,0.06700133070848945,0.27403503533550494,12,0.14981481255929563,632
kalanwali,Haryana,0.06666666666666667,0.27365235417844785,3,0.14946094167137916,633
Bharamgarh,Chattisgarh,0.2272727272727272,0.03238402534933485,1,0.14931724650337028,634
Jalpaiguri Sadar,West Bengal,0.05450755580565808,0.29068683940258244,9,0.14897926924442784,635
Kalyani,West Bengal,0.09828270857139099,0.22481396479666416,7,0.14889521106150028,636
Payyannur,Kerala,0.06235220192821595,0.2787072857972311,10,0.148894235475822,637
Manapparai(Uzhavar Sandhai ),Tamil Nadu,0.06388640468908026,0.2762116986760015,39,0.14881652228384876,638
Buland Shahr,Uttar Pradesh,0.0970297025285921,0.22623916329830754,24,0.14871348683647828,639
Junagadh,Gujarat,0.17207523083038537,0.11352401307671021,11,0.1486547437289153,640
Dhupguri,West Bengal,0.05652339239408481,0.286425321291946,9,0.14848416395322928,641
Taal,Madhya Pradesh,0.1935483870967742,0.08045462228468535,1,0.14831088117193864,642
Ahmedgarh,Punjab,0.10399736495388667,0.21470835249075848,5,0.1482817599686354,643
Toofanganj,West Bengal,0.05696054911626636,0.2852048930424457,5,0.1482582866867381,644
Padampur,Odisha,0.03781179138321993,0.31363897063943336,3,0.1481426630857053,645
Baxirhat,West Bengal,0.05298716366863646,0.29059685617716485,5,0.1480310406720478,646
Nilanga,Maharashtra,0.16737987987987984,0.11900380309902314,4,0.14802944916753716,647
Mathabhanga,West Bengal,0.052965517241379254,0.29059685617716485,5,0.1480180528156935,648
Suratgarh,Rajasthan,0.10260101976614905,0.21613018103488016,11,0.1480126842736415,649
Jagatsinghpur,Odisha,0.02631209326279315,0.33048059848461475,2,0.1479794953515218,650
Manjhanpur,Uttar Pradesh,0.060272695188298496,0.2784955158025735,15,0.14756182343400848,651
Chathanoor,Kerala,0.07672514619883039,0.2536196801941298,16,0.14748295979695014,652
Kottakkal,Kerala,0.06059018264974398,0.27767082779048075,33,0.1474224407060387,653
Kesinga,Odisha,0.09638195610194965,0.22318762523682056,6,0.14710422375589802,654
Botad,Gujarat,0.1739178216357902,0.10649605450117976,9,0.14694911478194603,655
Bundi,Rajasthan,0.17547473162969937,0.10329751282351811,8,0.14660384410722688,656
Tenkasi(Uzhavar Sandhai ),Tamil Nadu,0.06532215242999555,0.2684014298407389,45,0.14655386339429288,657
Jayas,Uttar Pradesh,0.04560624923546308,0.29757228268202834,6,0.14639266261408918,658
Balarampur,West Bengal,0.09620333420198646,0.22167382580419526,9,0.14639153084287,659
Kotkapura,Punjab,0.0,0.3658959932820475,1,0.14635839731281902,660
Cheeka,Haryana,0.0,0.3658959932820475,1,0.14635839731281902,661
Atru,Rajasthan,0.17370338902571822,0.10507135955065368,5,0.1462505772356924,662
Gundlupet,Karnataka,0.10783299395082362,0.2033350231100681,16,0.1460338056145214,663
Dungurapalli,Odisha,0.05367728149986208,0.2841354625954667,7,0.14586055393810393,664
Puwaha,Uttar Pradesh,0.07549032249295486,0.25137824838422507,21,0.14584549284946294,665
Khadur Sahib(Fetehabad),Punjab,0.04253968253968254,0.3005669983885326,3,0.1457506088792226,666
Etawah,Uttar Pradesh,0.09465567999785075,0.22129891765699664,23,0.14531297506150911,667
Rampurmaniharan,Uttar Pradesh,0.059009992711146916,0.2740848411830085,20,0.14503993209989155,668
Mathura,Uttar Pradesh,0.08775906226907737,0.2303430732428861,35,0.14479266665860088,669
Khaga,Uttar Pradesh,0.04080399484922669,0.2996685513408638,20,0.14434981744588155,670
Anna nagar(Uzhavar Sandhai ),Tamil Nadu,0.06801050633971029,0.25844165437723843,64,0.14418296555472154,671
Moynaguri,West Bengal,0.05591522925093042,0.2762983202508002,8,0.14406846565087833,672
Siyana,Uttar Pradesh,0.05451697738318323,0.27791578369802417,20,0.1438764999091196,673
Sonabarighat,Assam,0.0474743162334005,0.2878835533160908,8,0.1436380110664766,674
Santir Bazar,Tripura,0.05,0.283467957785717,2,0.1433871831142868,675
Kalanaur,Punjab,0.05185439560439557,0.28043621488160364,4,0.1432871233152788,676
Rudauli,Uttar Pradesh,0.03241609496984238,0.30958824212750347,17,0.14328495383290682,677
Fatehpur,Uttar Pradesh,0.06570920752364268,0.25924600603905906,18,0.14312392692980924,678
Dasda,Tripura,0.08242476207693597,0.23329103376655308,5,0.14277127075278281,679
Dooni,Rajasthan,0.18195697466553618,0.0839107926737238,6,0.1427385018688112,680
Dadri,Uttar Pradesh,0.08907649595381675,0.22309537195229795,25,0.14268404635320922,681
Duggirala,Andhra Pradesh,0.1666666666666666,0.10664710803804217,1,0.14265884321521682,682
Nagarkurnool,Telangana,0.1643900141309467,0.10975453770651819,1,0.14253582356117528,683
Atarra,Uttar Pradesh,0.061591925863184134,0.26383754275318927,11,0.1424901726191862,684
Haldibari,West Bengal,0.04349827231731408,0.29059685617716485,5,0.1423377058612544,685
English Bazar,West Bengal,0.09752424046541693,0.20915614213285033,5,0.1421770011323903,686
Pandkital,Odisha,0.04747931607687701,0.2841354625954667,7,0.14214177468431288,687
Diamond Harbour(South 24-pgs),West Bengal,0.05049627089534423,0.27910086861160904,8,0.14193810998185016,688
Salon,Uttar Pradesh,0.007414315165571401,0.3423821931558517,3,0.14140146636168355,689
Mohamadabad,Uttar Pradesh,0.06624600869731768,0.2536694507637627,17,0.14121538552389568,690
Kiratpur,Uttar Pradesh,0.052018180484241054,0.27433590874289876,6,0.14094527178770414,691
Basti,Uttar Pradesh,0.05338888920332598,0.27167682878948035,19,0.14070406503778773,692
Jasvantnagar,Uttar Pradesh,0.037091765608024976,0.29577606852092647,21,0.1405654867731856,693
Sehjanwa,Uttar Pradesh,0.005744605767291733,0.3423821931558517,3,0.14039964072271574,694
Chamkaur Sahib,Punjab,0.0155976059488543,0.3275752115540941,2,0.14038864819095023,695
Badayoun,Uttar Pradesh,0.05100665746521233,0.2739860892292778,23,0.14019843017083852,696
Sohela,Odisha,0.04734922815279955,0.27920218986104794,4,0.1400904128360989,697
Chandausi,Uttar Pradesh,0.03438642069626181,0.2977987298149699,8,0.13975134434374506,698
Noida,Uttar Pradesh,0.04463231144375856,0.28210047462825627,22,0.13961957671755765,699
Tuljapur,Maharashtra,0.15333333333333332,0.11900380309902314,4,0.13960152123960923,700
Barpathari,Tripura,0.04427933177933176,0.28215326783746286,14,0.13942890620258422,701
Amalapuram  VFPCK,Kerala,0.06298872522276774,0.25402114696390965,1,0.13940169391922452,702
Anchal,Kerala,0.04713630928538248,0.2777925107408199,23,0.13939878986755747,703
Chinnamanur(Uzhavar Sandhai ),Tamil Nadu,0.05682976749458742,0.262818954976209,38,0.13922544248723606,704
Rajouri (F&V),Jammu and Kashmir,0.05324774550477624,0.2679118275933044,21,0.1391133783401875,705
Barabanki,Uttar Pradesh,0.037502830903159805,0.29149674054969826,22,0.1391003947617752,706
Thanjavur(Uzhavar Sandhai ),Tamil Nadu,0.05097528594771242,0.27106172528517863,48,0.1390098616826989,707
Kalpetta,Kerala,0.032362258474585605,0.29884869299744904,14,0.13895683228373099,708
Balurghat,West Bengal,0.06567827341740383,0.2488001913845764,10,0.13892704060427286,709
Santhesargur,Karnataka,0.05106172620892174,0.27068543695317626,7,0.13891121050662356,710
Baruipur(Canning),West Bengal,0.06802952365624738,0.24503905090809353,8,0.13883333455698585,711
Nawanshahar,Punjab,0.1580177653108929,0.10975453770651819,1,0.13871247426914302,712
Nagda,Madhya Pradesh,0.09841437632135305,0.19894262603706628,2,0.13862567620763835,713
Jehanabad,Bihar,0.0,0.346086574840856,1,0.1384346299363424,714
Gudiyatham(Uzhavar Sandhai ),Tamil Nadu,0.056790433743283845,0.26062376386045116,49,0.13832376579015077,715
Ajuha,Uttar Pradesh,0.05165785794385554,0.26725255286145094,11,0.1378957359108937,716
Bariwala,Punjab,0.0,0.34415415682058553,1,0.1376616627282342,717
Tulsipur,Uttar Pradesh,0.027722160046849412,0.30155826185627865,8,0.13725660077062113,718
Tarana,Madhya Pradesh,0.16586489898989898,0.09400086519723022,2,0.13711928547283148,719
Sitapur,Uttar Pradesh,0.0765009467226211,0.22799575233004538,17,0.13709886896559081,720
Sanwer,Madhya Pradesh,0.1608704146925218,0.10077398665350265,2,0.13683184347691413,721
Partaval,Uttar Pradesh,0.0639558526544566,0.2449756427480231,9,0.1363637686918832,722
Khambhat(Grain Market),Gujarat,0.16707152496626176,0.08935140907518635,3,0.1359834786098316,723
Pratapgarh,Uttar Pradesh,0.06148101300438132,0.24740855713955348,27,0.1358520306584502,724
Mugrabaadshahpur,Uttar Pradesh,0.06735557056364017,0.23823497331997398,25,0.13570733166617371,725
Firozabad,Uttar Pradesh,0.0651256230275059,0.2414014018335392,25,0.1356359345499192,726
Mainpuri,Uttar Pradesh,0.06416295201648672,0.24113644834090675,29,0.13495235054625473,727
Chikkamagalore,Karnataka,0.052771941946344145,0.25809293193703653,14,0.1349003379426211,728
Bhinga,Uttar Pradesh,0.06328338374969064,0.24166464595314777,23,0.1346358886310735,729
Murud,Maharashtra,0.1538461538461538,0.10561192994428008,1,0.1345524642854043,730
Alibagh,Maharashtra,0.1538461538461538,0.10561192994428008,1,0.1345524642854043,731
Lalganj,Uttar Pradesh,0.03283875200430238,0.2870599826224688,4,0.13452724425156895,732
Pothencode,Kerala,0.0030050129022823574,0.33090209855749947,28,0.1341638471643692,733
Adimali,Kerala,0.03043478260869565,0.2890043868631091,21,0.13386262431046103,734
Dhar,Madhya Pradesh,0.14442200440043826,0.117732868095995,3,0.13374634987866096,735
Uttaripura,Uttar Pradesh,0.05902991515980469,0.24529208551648637,22,0.13353478330247737,736
Auraiya,Uttar Pradesh,0.06566549004463476,0.23515367395921385,21,0.1334607636104664,737
Mahbubnagar,Telangana,0.15642232560584973,0.09845696589483148,3,0.13323618172144244,738
Ranaghat,West Bengal,0.033088722712578525,0.283099534979817,8,0.1330930476194739,739
Paliakala,Uttar Pradesh,0.007849592976525214,0.32071968383285915,7,0.13299762931905879,740
Siliguri,West Bengal,0.06752957819361756,0.2311074165122856,12,0.1329607135210848,741
Adilabad(Rythu Bazar),Telangana,0.022777777777777758,0.29762942647212853,5,0.13271843725551807,742
Sampla,Haryana,0.03333333333333332,0.28155738508517125,5,0.13262295403406849,743
Ghiraur,Uttar Pradesh,0.06769177612807174,0.22991654449370233,19,0.13258168347432397,744
Khurja,Uttar Pradesh,0.07352704484202667,0.22097070298844074,21,0.1325045081005923,745
Sankarankoil(Uzhavar Sandhai ),Tamil Nadu,0.05453061895369586,0.24928096774333572,26,0.13243075846955182,746
Medinipur(West),West Bengal,0.09162392045592059,0.1927214156674768,11,0.13206291854054308,747
Ashoknagar,Madhya Pradesh,0.15962283472275177,0.09047536642199411,6,0.1319638474024487,748
Kahithapattarai(Uzhavar Sandhai ),Tamil Nadu,0.04576271186440677,0.26061931592038223,59,0.13170535348679696,749
Bankura Sadar,West Bengal,0.10201610387343923,0.17620074265247002,8,0.13168995938505154,750
Paatan,Madhya Pradesh,0.13568943530600805,0.12519490855470042,3,0.131491624605485,751
Jafarganj,Uttar Pradesh,0.03290726743175586,0.2790578748787548,23,0.13136751041055542,752
Ulhasnagar,Maharashtra,0.1433691756272401,0.11335264048330002,2,0.13136256156966408,753
Bhanvad,Gujarat,0.1418968389019438,0.11465200954197437,5,0.13099890715795603,754
Valsad,Gujarat,0.048780487804878,0.25402114696390965,1,0.13087675146849065,755
Viruthachalam(Uzhavar Sandhai ),Tamil Nadu,0.03558894808894808,0.27290805062704754,33,0.13051658910418787,756
Bangarmau,Uttar Pradesh,0.03725296339369126,0.2694396023059208,20,0.13012761895858307,757
Birbhum,West Bengal,0.040750308863447555,0.263353822285799,7,0.12979171423238814,758
Tiruvarur(Uzhavar Sandhai ),Tamil Nadu,0.0317044067044067,0.2766068522765415,39,0.12966538493326063,759
Palayam,Kerala,0.017349475920904484,0.29805087470189284,26,0.12963003543329982,760
Chavassery VFPCK,Kerala,0.0,0.32380593235892624,1,0.1295223729435705,761
Pattiyam  VFPCK,Kerala,0.0,0.32380593235892624,1,0.1295223729435705,762
Sivakasi(Uzhavar Sandhai ),Tamil Nadu,0.0417754544837878,0.2600536976450936,36,0.12908675174831014,763
Banda,Uttar Pradesh,0.047084598273417363,0.2520388364873718,18,0.12906629355899915,764
Bina,Madhya Pradesh,0.1489169549135643,0.09850612259892634,6,0.12875262198770912,765
Achalda,Uttar Pradesh,0.06628595584992393,0.22136573756396963,18,0.12831786853554222,766
Choubepur,Uttar Pradesh,0.05192388988308993,0.24255505635959487,24,0.1281763564736919,767
Chhibramau,Uttar Pradesh,0.0436921817473889,0.2546412770638358,18,0.12807181987396768,768
Gingee(Uzhavar Sandhai ),Tamil Nadu,0.03369726678550208,0.26925845159055,34,0.12792174070752124,769
Amroha,Uttar Pradesh,0.047050716035507964,0.24869911186637492,19,0.12771007436785475,770
Garbeta(Medinipur),West Bengal,0.08719634297331463,0.18822716156246766,11,0.12760867040897586,771
Bharthna,Uttar Pradesh,0.06975283780125531,0.21407611206407468,20,0.12748214750638306,772
Barasat,West Bengal,0.0,0.31853316279822247,7,0.127413265119289,773
Karanjia,Odisha,0.06745082402977137,0.2158667534608479,4,0.126817195802202,774
Tilhar,Uttar Pradesh,0.03796462409036144,0.25990827880406087,20,0.12674208597584122,775
Mehmoodabad,Uttar Pradesh,0.0215387867258507,0.2837044901036392,2,0.1264050680769661,776
Indus(Bankura Sadar),West Bengal,0.08298553144535405,0.19148737088385295,7,0.12638626722075363,777
Thanjavur,Tamil Nadu,0.1538461538461538,0.08496534601510954,1,0.1262938307137361,778
Ranniangadi,Kerala,0.02922335600907027,0.27161683578867224,7,0.12618074792091105,779
Lalgudi(Uzhavar Sandhai ),Tamil Nadu,0.043677488562399044,0.24940320593521836,45,0.12596777551152677,780
Bhavnagar,Gujarat,0.13565021156356086,0.11115683808835919,4,0.12585286217348018,781
Periyakulam(Uzhavar Sandhai ),Tamil Nadu,0.04573474229906978,0.24522566326285877,36,0.1255311106845854,782
Ositan Mathania,Rajasthan,0.12399355877616741,0.1275936382097967,2,0.1254335905496191,783
Rajpura,Punjab,0.1765799256505576,0.04790862785971381,1,0.1251114065342201,784
Punhana,Haryana,0.03535353535353535,0.2582716278927965,13,0.12452077236923982,785
Pattukottai(Uzhavar Sandhai ),Tamil Nadu,0.023809523809523808,0.2754256758020206,35,0.12445598460652252,786
Konch,Uttar Pradesh,0.037952696906258195,0.254181870097692,13,0.12444436618283172,787
Mohol,Maharashtra,0.12237762237762234,0.12724568732089067,2,0.12432484835492967,788
Samsi,West Bengal,0.025447668946120935,0.2725314993557279,3,0.12428120110996373,789
Gopiganj,Uttar Pradesh,0.031941338089942095,0.2623043409954008,23,0.12408653925212558,790
Ghatal,West Bengal,0.06907123773817804,0.20622186012416305,8,0.12393148669257203,791
Virudhunagar(Uzhavar Sandhai ),Tamil Nadu,0.03628938910151055,0.2552056163478215,16,0.12385588000003495,792
Buldhana(Dhad),Maharashtra,0.12608169127519392,0.12024755252511696,4,0.12374803577516313,793
Jagnair,Uttar Pradesh,0.07988947948688008,0.189118678561266,13,0.12358115911663445,794
Durgapur,West Bengal,0.0726393121138096,0.19931755542086785,10,0.12331060943663291,795
Manjeri,Kerala,0.0273510603836567,0.26723852623896777,45,0.12330604672578113,796
