market,state,avg_price_spread_ratio,avg_composite_risk,n_commodities,market_instability_index,market_rank,avg_modal_price,market_cluster,pca1,pca2
"Gerabari, Korha Block",Bihar,0.0454545454545454,0.346086574840856,1,0.1657073572090696,553,4400.0,0,-0.5625468447068909,-0.5261012267140963
Falakata,West Bengal,0.071713135762226,0.3064601916659604,15,0.1656119581237198,554,4925.0,0,-0.36944425607870035,0.27556507473731445
Srivilliputhur(Uzhavar Sandhai ),Tamil Nadu,0.0981613756613756,0.2657953736232341,36,0.165214974846119,555,4852.777777777777,2,-0.1604611953504464,1.2973507597911809
Kochas (Balthari),Bihar,0.0434782608695652,0.346086574840856,1,0.1645215864580815,556,4600.0,0,-0.5683751240993111,-0.47984952268247394
Morva Hafad,Gujarat,0.211063811489508,0.0944521912330193,4,0.1644191633869125,557,2168.75,0,-0.04305236212254081,-0.9916429478413078
Visavadar,Gujarat,0.1715745222129904,0.1534293547593136,12,0.1643164552315197,558,7751.153846153846,0,0.07315283822135793,0.6769196073269541
Sikarpur,Uttar Pradesh,0.0795119794170707,0.2907601269916375,20,0.1640112384468974,559,3689.4,0,-0.3689336460923123,0.24848550933433455
Manachanallur(Uzhavar Sandhai ),Tamil Nadu,0.0848030946003918,0.2826098397907286,37,0.1639257926765265,560,5735.135135135135,2,-0.1759861579372746,1.5535731017535253
Bargarh(Barapalli),Odisha,0.0606934797604168,0.3187575640959366,5,0.1639191134946247,561,3460.0,0,-0.53069787233512,-0.5434976386432977
Madhugiri,Karnataka,0.2,0.1097545377065181,1,0.1639018150826072,562,2100.0,0,-0.10517322011701688,-1.1494826187917762
Mannargudi I(Uzhavar Sandhai ),Tamil Nadu,0.087202033529749,0.2783250893226848,43,0.1636512558469233,563,7325.581395348837,2,-0.07411660044732302,2.2062459936136856
Aroor,Kerala,0.0488587934672658,0.3342666160973881,7,0.1630219225193147,564,4471.428571428572,0,-0.5280524988642936,-0.20963368142461916
Bishnupur(Bankura),West Bengal,0.1360597490381143,0.2014802463518452,7,0.1622279479636067,565,3900.0,0,-0.24102838012234837,-0.4005886066419913
Shadabad,Uttar Pradesh,0.0420679084730424,0.3423821931558517,3,0.1621936223461661,566,2850.0,0,-0.6414784111612281,-0.7647665059279907
Puthenvelikkara  VFPCK,Kerala,0.054054054054054,0.3238059323589262,1,0.1619548053760029,567,3700.0,0,-0.5785748564575126,-0.6859864539476729
Thrissur,Kerala,0.0764095695971406,0.2901217646611146,32,0.1618944476227302,568,7767.64705882353,2,-0.16770703510183843,1.7590940732821756
Jamui,Bihar,0.0319444444444444,0.3559912840614517,2,0.1615631802912473,569,3450.0,0,-0.6639586858795729,-0.6744451492326613
Pehowa,Haryana,0.0317159664882194,0.3559912840614517,2,0.1614260935175123,570,2862.5,0,-0.6879593291240493,-0.8043453859718632
Veraval,Gujarat,0.1806085302045346,0.1321450187430511,2,0.1612231256199412,571,6627.5,0,-0.010578288493159487,-0.08084542114628573
Bodinayakanur(Uzhavar Sandhai ),Tamil Nadu,0.1022907483153255,0.2487190996827958,34,0.1608620888623136,572,4011.764705882353,2,-0.21247792848831795,1.0091060402840133
Tajpur,Bihar,0.037037037037037,0.346086574840856,1,0.1606568521585646,573,5400.0,0,-0.5817114769842632,-0.2962897178196213
Chotila,Gujarat,0.1887504987744399,0.1184324280405825,2,0.1606232704808969,574,4635.0,0,-0.06068275271913092,-0.527962764885574
Karanja,Maharashtra,0.1895884610148601,0.1168906716452536,8,0.1605093452670175,575,6339.375,0,0.040797052000278874,0.15103685074046383
Kohima,Nagaland,0.0381425501527719,0.3440163447390681,5,0.1604920679872904,576,13280.0,0,-0.2549488062312925,1.6496885526764618
Badepalli,Telangana,0.2066289070694357,0.0910620214876432,3,0.1604021528367187,577,3143.0,0,-0.04900825745253421,-0.821259849314423
Jasra,Uttar Pradesh,0.0688369810798497,0.2977044111826318,5,0.1603839531209625,578,2339.0,0,-0.5632780152420943,-0.7963814892141495
Baran,Rajasthan,0.1678285789778702,0.1489118998563163,12,0.1602619073292487,579,6442.5,0,-0.012079660738473092,0.39150882970411527
Dhoraji,Gujarat,0.2002450069587065,0.0993169028221373,8,0.1598737653040788,580,6061.25,0,0.06502207922838577,0.08178699487185319
Ladwa,Haryana,0.0796610853951679,0.2801537290881816,19,0.1598581428723733,581,4405.263157894737,0,-0.3690314565780164,0.3582921320037387
Bargarh,Odisha,0.0534844769140184,0.3188164990077978,5,0.1596172857515302,582,3880.0,0,-0.5636567240152169,-0.4433552517905695
Bishalgarh,Tripura,0.0791566148507382,0.2799124020434287,11,0.1594589297278144,583,6008.333333333333,0,-0.35704538688258824,0.311135443600799
Kumbakonam (Uzhavar Sandhai ),Tamil Nadu,0.097486131707585,0.252101120368708,51,0.1593321271720342,584,7129.411764705882,2,-0.0225958553416811,2.55969806377741
Balotra,Rajasthan,0.0371539036683208,0.3423821931558517,3,0.1592452194633332,585,3650.0,0,-0.6444065709546282,-0.5827162858968459
Panchpedwa,Uttar Pradesh,0.1069353297142343,0.237517591258313,7,0.1591682343318658,586,3328.5714285714284,0,-0.3838802498595934,-0.504284755121666
Bijapur,Chattisgarh,0.2272727272727272,0.0563570890264372,1,0.1589064719742112,587,2200.0,0,-0.030266817771747796,-1.1455226418118634
Bishramganj,Tripura,0.0659594272184877,0.2982078563389312,8,0.1588587988666651,588,6855.555555555556,0,-0.3922798628535795,0.35779278276556836
Mansa,Punjab,0.1932890991346335,0.1053590667496746,7,0.1581170861806499,589,4842.142857142857,0,-0.021629544218564067,-0.23269623834140418
Vadaseri,Tamil Nadu,0.0842379583226439,0.2683281889937884,44,0.1578740505911017,590,7196.590909090909,2,-0.11507157336847837,2.2325923422265967
Dharmapuri(Uzhavar Sandhai ),Tamil Nadu,0.0913198820469687,0.257603122987681,50,0.1578331784232536,591,5736.0,2,-0.11168570943875532,2.2059160541816323
Kota,Rajasthan,0.1660587338948649,0.1453353176540459,12,0.1577693673985373,592,6448.75,0,-0.031590690441266264,0.3952298885229833
Mukkom,Kerala,0.063985516120442,0.2983869841382982,26,0.1577461033275844,593,5365.384615384615,2,-0.3603555937367437,0.9358667502236893
Parassala,Kerala,0.0809574741060275,0.2725345310969158,19,0.1575882969023828,594,4380.0,0,-0.37753940501542166,0.3526663339645084
Manathavady,Kerala,0.0599882977709224,0.3037293724575661,12,0.1574847276455799,595,11008.333333333334,0,-0.2398129858342576,1.483972403048986
Vellore,Tamil Nadu,0.0914606795177447,0.2564582897258034,60,0.1574597236009682,596,6281.666666666667,2,-0.03572003461474666,2.8302763569695633
Himatnagar,Gujarat,0.2039380345995891,0.0874888137999388,4,0.157358346279729,597,4465.0,0,-0.018862823314171294,-0.4748568019405193
Aarni,Maharashtra,0.1636363636363636,0.1461203434733305,1,0.1566299555711504,598,11000.0,0,0.06517005058692517,0.851760947477124
Palacode(Uzhavar Sandhai ),Tamil Nadu,0.0894620973389355,0.2567731964522742,48,0.156386536984271,599,5085.416666666667,2,-0.1623084718922343,1.9630999722655875
Jaora,Madhya Pradesh,0.1237986436235876,0.2042128844632724,5,0.1559643399594615,600,9261.2,0,-0.12523243378986196,0.6978505508681612
Tura,Meghalaya,0.0892857142857142,0.2540211469639096,1,0.1551798873569924,601,5600.0,0,-0.4158896580234103,-0.2885183106170325
Neemuch,Madhya Pradesh,0.0588126207011216,0.2996262597558453,3,0.155138076323011,602,11690.666666666666,0,-0.28153833574645365,1.183833121241103
Neeleswaram,Kerala,0.0805774940781369,0.2654723948714757,25,0.1545354543954724,603,8132.0,2,-0.21800351964048592,1.4873072659002529
Shahganj,Uttar Pradesh,0.0709143278513319,0.2794160813233882,25,0.1543150292401544,604,3686.0,2,-0.4237315201935161,0.5098192397749621
Yawal,Maharashtra,0.1358079990752514,0.1818878423352139,2,0.1542399363792364,605,1875.0,0,-0.3905284547099699,-1.097367616283603
Habra,West Bengal,0.0630137300239292,0.2909971996889959,8,0.1542071178899559,606,4890.0,0,-0.5029425798733126,-0.07346467991245881
Teliamura,Tripura,0.0731881853923787,0.2756587781942403,19,0.1541764225131233,607,7052.631578947368,2,-0.3216731095322224,0.9517972245141305
Pennagaram(Uzhavar Sandhai ),Tamil Nadu,0.0780200271279847,0.2676693414032846,41,0.1538797528381046,608,5114.634146341464,2,-0.2553846966214917,1.6266762466203675
Chidambaram(Uzhavar Sandhai ),Tamil Nadu,0.0803921568627451,0.2638153428941152,17,0.1537614312752931,609,3500.0,0,-0.445076381467698,0.05905447411915714
Khandhla,Uttar Pradesh,0.0579917352730794,0.2972118538232948,15,0.1536797826931656,610,1971.6666666666667,0,-0.5956597374924154,-0.3634905685743136
Khandwa,Madhya Pradesh,0.1568308201340216,0.1487721350982783,4,0.1536073461197243,611,3584.4,0,-0.24181295263219132,-0.6334023197118196
Attayampatti(Uzhavar Sandhai ),Tamil Nadu,0.0777431230929586,0.2665369583944576,35,0.1532606572135582,612,4200.0,2,-0.32861954075525224,1.122481830407971
Katpadi (Uzhavar Sandhai ),Tamil Nadu,0.080670596718342,0.2614974673810477,52,0.1530013449834243,613,6542.307692307692,2,-0.13376414114039661,2.4950831418901087
Belacoba,West Bengal,0.0561660277628244,0.2981953728922605,8,0.1529777658145988,614,4641.666666666667,0,-0.5436244294755035,-0.12288174199698433
Kambam(Uzhavar Sandhai ),Tamil Nadu,0.0719195041899489,0.2742368757430529,41,0.1528464528111905,615,4987.804878048781,2,-0.2876883484959456,1.6035362735977492
Mannargudi II(Uzhavar Sandhai ),Tamil Nadu,0.0621792783819002,0.287784978825805,35,0.1524215585594622,616,6057.142857142857,2,-0.31806915237044986,1.5457175048425373
Piro,Bihar,0.0165138728674639,0.3559912840614517,2,0.152304837345059,617,4085.0,0,-0.7448618850540664,-0.518545840111459
Farukhabad,Uttar Pradesh,0.0765347858185067,0.2655865758475737,26,0.1521555018301335,618,4072.5,2,-0.3947275609840394,0.6424861531550402
Quilandy,Kerala,0.0503277083540241,0.3045896974225066,24,0.1520325039814171,619,3870.8333333333335,2,-0.5085210226753233,0.5166281054107191
Bahadajholla,Odisha,0.0554792417934705,0.2951589449786568,4,0.151351123067545,620,2602.5,0,-0.655380337096757,-0.774742163739987
Khurai,Madhya Pradesh,0.167124299831531,0.1274855582301036,6,0.15126880319096,621,5605.5,0,-0.12888439578876865,-0.09173528809341801
Divai,Uttar Pradesh,0.1072413121582225,0.2169628044827975,14,0.1511299090880525,622,2150.0,0,-0.4313670457486081,-0.4098392076946593
Andipatti(Uzhavar Sandhai ),Tamil Nadu,0.0807770317058242,0.2562239954460105,38,0.1509558172018987,623,5036.8421052631575,2,-0.28115605642211305,1.4575649906552788
Tiphra,Chattisgarh,0.0734772181161148,0.26701807964451,21,0.1508935627274729,624,4223.809523809524,2,-0.4350186740375133,0.4270615117288984
Guna,Madhya Pradesh,0.1409384402526014,0.1657676396842373,5,0.1508701200252558,625,6568.0,0,-0.19394779346902954,0.09070187362756266
Jalalabad,Punjab,0.0631073173504908,0.2822710479425348,30,0.1507728095873084,626,4983.333333333333,2,-0.3929291685321185,1.0561407427234297
Thalasserry,Kerala,0.0530235880198621,0.2967837086652501,10,0.1505276362780173,627,10981.818181818182,0,-0.31454572058619124,1.3854341828885672
Ramkrishanpur(Howrah),West Bengal,0.1154044394895448,0.2027848552765187,11,0.1503566058043344,628,7303.333333333333,0,-0.22633065529841284,0.5748027769990935
Chitwadagaon,Uttar Pradesh,0.0353531758792447,0.3224358560699568,10,0.1501862479555295,629,4185.0,0,-0.6394815164542482,-0.10674728839147861
Ambattur(Uzhavar Sandhai ),Tamil Nadu,0.0,0.3754426660420014,6,0.1501770664168006,630,8500.0,0,-0.6242847505630101,0.6738472068834311
Thottuva  VFPCK,Kerala,0.0961538461538461,0.2303569866526068,2,0.1498351023533503,631,52.0,0,-0.6262311725278327,-1.4699091556198527
Naanpara,Uttar Pradesh,0.0670013307084894,0.2740350353355049,12,0.1498148125592956,632,3912.5,0,-0.526921316870887,-0.08974798737920528
kalanwali,Haryana,0.0666666666666666,0.2736523541784478,3,0.1494609416713791,633,2166.6666666666665,0,-0.6476780244404929,-0.9291470576495746
Bharamgarh,Chattisgarh,0.2272727272727272,0.0323840253493348,1,0.1493172465033702,634,2200.0,0,-0.08179830284005442,-1.1415858982580631
Jalpaiguri Sadar,West Bengal,0.054507555805658,0.2906868394025824,9,0.1489792692444278,635,4585.714285714285,0,-0.5675424764282647,-0.08205725206385424
Kalyani,West Bengal,0.0982827085713909,0.2248139647966641,7,0.1488952110615002,636,4110.0,0,-0.4403041985660803,-0.3205663652955973
Payyannur,Kerala,0.0623522019282159,0.2787072857972311,10,0.148894235475822,637,11300.0,0,-0.2776712312668227,1.4496561786524897
Manapparai(Uzhavar Sandhai ),Tamil Nadu,0.0638864046890802,0.2762116986760015,39,0.1488165222838487,638,5710.25641025641,2,-0.32191534564315366,1.6704787517562352
Buland Shahr,Uttar Pradesh,0.0970297025285921,0.2262391632983075,24,0.1487134868364782,639,3524.625,2,-0.3718857245022703,0.4066496191051874
Junagadh,Gujarat,0.1720752308303853,0.1135240130767102,11,0.1486547437289153,640,8197.727272727272,0,0.0021841297981838427,0.7315447175053488
Dhupguri,West Bengal,0.0565233923940848,0.286425321291946,9,0.1484841639532292,641,4569.2307692307695,0,-0.5635943708828552,-0.08700095990772144
Taal,Madhya Pradesh,0.1935483870967742,0.0804546222846853,1,0.1483108811719386,642,4588.0,0,-0.11707765767716898,-0.5872239150810068
Ahmedgarh,Punjab,0.1039973649538866,0.2147083524907584,5,0.1482817599686354,643,2900.0,0,-0.4806291322253143,-0.6932501084159455
Toofanganj,West Bengal,0.0569605491162663,0.2852048930424457,5,0.1482582866867381,644,4274.0,0,-0.5971654403393594,-0.3540041171199893
Padampur,Odisha,0.0378117913832199,0.3136389706394333,3,0.1481426630857053,645,5700.0,0,-0.6233945814640056,-0.12458955271711095
Baxirhat,West Bengal,0.0529871636686364,0.2905968561771648,5,0.1480310406720478,646,3900.0,0,-0.6269416943666235,-0.4337997601704982
Nilanga,Maharashtra,0.1673798798798798,0.1190038030990231,4,0.1480294491675371,647,4975.0,0,-0.18078513577520675,-0.33093550385811926
Mathabhanga,West Bengal,0.0529655172413792,0.2905968561771648,5,0.1480180528156935,648,3890.0,0,-0.6274712351847728,-0.43599327562728935
Suratgarh,Rajasthan,0.102601019766149,0.2161301810348801,11,0.1480126842736415,649,4577.727272727273,0,-0.38902401172286544,-0.018430886917403598
Jagatsinghpur,Odisha,0.0263120932627931,0.3304805984846147,2,0.1479794953515218,650,3340.0,0,-0.7613827661444984,-0.6890526193672666
Manjhanpur,Uttar Pradesh,0.0602726951882984,0.2784955158025735,15,0.1475618234340084,651,3424.0,0,-0.5648648572389597,-0.040992638035131285
Chathanoor,Kerala,0.0767251461988303,0.2536196801941298,16,0.1474829597969501,652,5684.210526315789,0,-0.4142051555128725,0.49779171326340294
Kottakkal,Kerala,0.0605901826497439,0.2776708277904807,33,0.1474224407060387,653,4369.69696969697,2,-0.4264277211730515,1.0745045227379921
Kesinga,Odisha,0.0963819561019496,0.2231876252368205,6,0.147104223755898,654,6566.666666666667,0,-0.36856713660104,0.1753644319486344
Botad,Gujarat,0.1739178216357902,0.1064960545011797,9,0.146949114781946,655,8025.0,0,-0.018288183148127125,0.5919297079544127
Bundi,Rajasthan,0.1754747316296993,0.1032975128235181,8,0.1466038441072268,656,4668.875,0,-0.14842514759610995,-0.20278122084634465
Tenkasi(Uzhavar Sandhai ),Tamil Nadu,0.0653221524299955,0.2684014298407389,45,0.1465538633942928,657,6002.222222222223,2,-0.28379260921378685,2.037080672194552
Jayas,Uttar Pradesh,0.045606249235463,0.2975722826820283,6,0.1463926626140891,658,3543.3333333333335,0,-0.670212626779752,-0.4563029564438423
Balarampur,West Bengal,0.0962033342019864,0.2216738258041952,9,0.14639153084287,659,5666.666666666667,0,-0.39043358191167,0.1274828398076753
Kotkapura,Punjab,0.0,0.3658959932820475,1,0.146358397312819,660,2000.0,0,-0.9214281342115285,-1.0160034022393483
Cheeka,Haryana,0.0,0.3658959932820475,1,0.146358397312819,661,1500.0,0,-0.9405290165414399,-1.1267489993036293
Atru,Rajasthan,0.1737033890257182,0.1050713595506536,5,0.1462505772356924,662,5104.6,0,-0.15702509749723553,-0.25584770756828695
Gundlupet,Karnataka,0.1078329939508236,0.2033350231100681,16,0.1460338056145214,663,7770.0,0,-0.23061012890474641,0.9372845662345587
Dungurapalli,Odisha,0.053677281499862,0.2841354625954667,7,0.1458605539381039,664,4600.0,0,-0.5980620409599348,-0.17768679122466738
Puwaha,Uttar Pradesh,0.0754903224929548,0.251378248384225,21,0.1458454928494629,665,3995.9523809523807,2,-0.46362237572507525,0.3771716006058588
Khadur Sahib(Fetehabad),Punjab,0.0425396825396825,0.3005669983885326,3,0.1457506088792226,666,2366.6666666666665,0,-0.746611573198758,-0.8654202155198973
Etawah,Uttar Pradesh,0.0946556799978507,0.2212989176569966,23,0.1453129750615091,667,5898.04347826087,2,-0.31367771879937584,0.8851536751301126
Rampurmaniharan,Uttar Pradesh,0.0590099927111469,0.2740848411830085,20,0.1450399320998915,668,2665.0,0,-0.5836356865830258,0.04459352527618556
Mathura,Uttar Pradesh,0.0877590622690773,0.2303430732428861,35,0.1447926666586008,669,4741.428571428572,2,-0.31747695351081556,1.2384467914250836
Khaga,Uttar Pradesh,0.0408039948492266,0.2996685513408638,20,0.1443498174458815,670,3954.0,0,-0.6034761542243787,0.34389021855978463
Anna nagar(Uzhavar Sandhai ),Tamil Nadu,0.0680105063397102,0.2584416543772384,64,0.1441829655547215,671,7768.75,2,-0.11181476993506546,3.3838863702355457
Moynaguri,West Bengal,0.0559152292509304,0.2762983202508002,8,0.1440684656508783,672,4845.454545454545,0,-0.5846175762752026,-0.07390078793111136
Siyana,Uttar Pradesh,0.0545169773831832,0.2779157836980241,20,0.1438764999091196,673,2647.5,0,-0.6066898596206396,0.044529466301944466
Sonabarighat,Assam,0.0474743162334005,0.2878835533160908,8,0.1436380110664766,674,4912.5,0,-0.614679096238409,-0.052609833404013914
Santir Bazar,Tripura,0.05,0.283467957785717,2,0.1433871831142868,675,8000.0,0,-0.5229828140550189,0.3274021477839129
Kalanaur,Punjab,0.0518543956043955,0.2804362148816036,4,0.1432871233152788,676,4350.0,0,-0.6449739026883651,-0.3816856131196188
Rudauli,Uttar Pradesh,0.0324160949698423,0.3095882421275034,17,0.1432849538329068,677,4384.705882352941,0,-0.639850565424323,0.29491452784595673
Fatehpur,Uttar Pradesh,0.0657092075236426,0.259246006039059,18,0.1431239269298092,678,4394.444444444444,0,-0.5151330995475676,0.32277491965958033
Dasda,Tripura,0.0824247620769359,0.233291033766553,5,0.1427712707527828,679,5490.0,0,-0.48876206396385025,-0.1013159634435538
Dooni,Rajasthan,0.1819569746655361,0.0839107926737238,6,0.1427385018688112,680,4162.666666666667,0,-0.17658307376703855,-0.41881593113509186
Dadri,Uttar Pradesh,0.0890764959538167,0.2230953719522979,25,0.1426840463532092,681,5188.4,2,-0.3636243072905953,0.8338838746315769
Duggirala,Andhra Pradesh,0.1666666666666666,0.1066471080380421,1,0.1426588432152168,682,12600.0,0,0.062094777380978065,1.2096336534888072
Nagarkurnool,Telangana,0.1643900141309467,0.1097545377065181,1,0.1425358235611752,683,2123.0,0,-0.34698118974373493,-1.109189509927479
Atarra,Uttar Pradesh,0.0615919258631841,0.2638375427531892,11,0.1424901726191862,684,3426.818181818182,0,-0.6099232626615937,-0.2406458158751737
Haldibari,West Bengal,0.043498272317314,0.2905968561771648,5,0.1423377058612544,685,3862.0,0,-0.6930613701448578,-0.4328370986840644
English Bazar,West Bengal,0.0975242404654169,0.2091561421328503,5,0.1421770011323903,686,6042.0,0,-0.41664915619144766,0.00998536323009793
Pandkital,Odisha,0.047479316076877,0.2841354625954667,7,0.1421417746843128,687,4671.428571428572,0,-0.6375732709096006,-0.15573959168463103
Diamond Harbour(South 24-pgs),West Bengal,0.0504962708953442,0.279100868611609,8,0.1419381099818501,688,6722.222222222223,0,-0.5438283941705225,0.346682892391655
Salon,Uttar Pradesh,0.0074143151655714,0.3423821931558517,3,0.1414014663616835,689,3353.3333333333335,0,-0.858418862146195,-0.6190291429576154
Mohamadabad,Uttar Pradesh,0.0662460086973176,0.2536694507637627,17,0.1412153855238956,690,3277.3529411764707,0,-0.5717988830102092,0.025389029957240745
Kiratpur,Uttar Pradesh,0.052018180484241,0.2743359087428987,6,0.1409452717877041,691,2233.3333333333335,0,-0.7265067345027533,-0.7489785481220499
Basti,Uttar Pradesh,0.0533888892033259,0.2716768287894803,19,0.1407040650377877,692,4393.421052631579,0,-0.5667538114539745,0.3830300880897986
Jasvantnagar,Uttar Pradesh,0.0370917656080249,0.2957760685209264,21,0.1405654867731856,693,4192.857142857143,2,-0.6223556660314115,0.4514486545183815
Sehjanwa,Uttar Pradesh,0.0057446057672917,0.3423821931558517,3,0.1403996407227157,694,2800.0,0,-0.8909364551234739,-0.7399371737867116
Chamkaur Sahib,Punjab,0.0155976059488543,0.3275752115540941,2,0.1403886481909502,695,6450.0,0,-0.72184117710491,0.010852874676317813
Badayoun,Uttar Pradesh,0.0510066574652123,0.2739860892292778,23,0.1401984301708385,696,3617.391304347826,2,-0.5850222116103307,0.4145022871648322
Sohela,Odisha,0.0473492281527995,0.2792021898610479,4,0.1400904128360989,697,4375.0,0,-0.6773747592778238,-0.3714925394334405
Chandausi,Uttar Pradesh,0.0343864206962618,0.2977987298149699,8,0.139751344343745,698,2986.25,0,-0.7561476835874108,-0.4679486948910951
Noida,Uttar Pradesh,0.0446323114437585,0.2821004746282562,22,0.1396195767175576,699,3418.6363636363635,2,-0.6242768025162684,0.3251029444532547
Tuljapur,Maharashtra,0.1533333333333333,0.1190038030990231,4,0.1396015212396092,700,5362.5,0,-0.2617109640260997,-0.23122330952271322
Barpathari,Tripura,0.0442793317793317,0.2821532678374628,14,0.1394289062025842,701,7728.571428571428,0,-0.5072190591405539,0.8772949520528541
Amalapuram  VFPCK,Kerala,0.0629887252227677,0.2540211469639096,1,0.1394016939192245,702,3375.0,0,-0.6801059297166799,-0.7553428694568239
Anchal,Kerala,0.0471363092853824,0.2777925107408199,23,0.1393987898675574,703,4722.222222222223,2,-0.561010516077558,0.6624131926656177
Chinnamanur(Uzhavar Sandhai ),Tamil Nadu,0.0568297674945874,0.262818954976209,38,0.139225442487236,704,5297.368421052632,2,-0.420230914779841,1.5378570368545763
Rajouri (F&V),Jammu and Kashmir,0.0532477455047762,0.2679118275933044,21,0.1391133783401875,705,5150.0,2,-0.5355818449281978,0.6520536700794597
Barabanki,Uttar Pradesh,0.0375028309031598,0.2914967405496982,22,0.1391003947617752,706,4056.3636363636365,2,-0.6283050011409086,0.47185806834357846
Thanjavur(Uzhavar Sandhai ),Tamil Nadu,0.0509752859477124,0.2710617252851786,48,0.1390098616826989,707,7579.166666666667,2,-0.2986213474889248,2.551139662098818
Kalpetta,Kerala,0.0323622584745856,0.298848692997449,14,0.1389568322837309,708,10092.857142857143,0,-0.46222777141309834,1.410001245678577
Balurghat,West Bengal,0.0656782734174038,0.2488001913845764,10,0.1389270406042728,709,3860.0,0,-0.603511784432345,-0.19661477019731877
Santhesargur,Karnataka,0.0510617262089217,0.2706854369531762,7,0.1389112105066235,710,1573.5714285714287,0,-0.7604139039868439,-0.8432200151169226
Baruipur(Canning),West Bengal,0.0680295236562473,0.2450390509080935,8,0.1388333345569858,711,5261.111111111111,0,-0.5533719005049759,0.011322315635323349
Nawanshahar,Punjab,0.1580177653108929,0.1097545377065181,1,0.138712474269143,712,2139.0,0,-0.3897976525861987,-1.0993469798466133
Nagda,Madhya Pradesh,0.098414376321353,0.1989426260370662,2,0.1386256762076383,713,4615.0,0,-0.5040377006947504,-0.4563205472550027
Jehanabad,Bihar,0.0,0.346086574840856,1,0.1384346299363424,714,5000.0,0,-0.8494043293718524,-0.34827681050102877
Gudiyatham(Uzhavar Sandhai ),Tamil Nadu,0.0567904337432838,0.2606237638604511,49,0.1383237657901507,715,6379.591836734694,2,-0.32159108973825545,2.3317555822155085
Ajuha,Uttar Pradesh,0.0516578579438555,0.2672525528614509,11,0.1378957359108937,716,2600.0,0,-0.7018703587749251,-0.41452019600845114
Bariwala,Punjab,0.0,0.3441541568205855,1,0.1376616627282342,717,4000.0,0,-0.891759938183535,-0.5694506720480312
Tulsipur,Uttar Pradesh,0.0277221600468494,0.3015582618562786,8,0.1372566007706211,718,3299.375,0,-0.7815222138121437,-0.39262432630747474
Tarana,Madhya Pradesh,0.1658648989898989,0.0940008651972302,2,0.1371192854728314,719,3933.3333333333335,0,-0.29597300398267107,-0.6567423678542754
Sitapur,Uttar Pradesh,0.0765009467226211,0.2279957523300453,17,0.1370988689655908,720,5299.705882352941,0,-0.4798398147746064,0.46740188332948884
Sanwer,Madhya Pradesh,0.1608704146925218,0.1007739866535026,2,0.1368318434769141,721,3748.0,0,-0.3225318981392032,-0.6939675043001144
Partaval,Uttar Pradesh,0.0639558526544566,0.2449756427480231,9,0.1363637686918832,722,2701.1111111111113,0,-0.6734051488966398,-0.501312983435403
Khambhat(Grain Market),Gujarat,0.1670715249662617,0.0893514090751863,3,0.1359834786098316,723,2708.3333333333335,0,-0.33887897198728845,-0.8781531510473203
Pratapgarh,Uttar Pradesh,0.0614810130043813,0.2474085571395534,27,0.1358520306584502,724,5088.333333333333,2,-0.4919268664158893,0.9356944639804833
Mugrabaadshahpur,Uttar Pradesh,0.0673555705636401,0.2382349733199739,25,0.1357073316661737,725,4482.8,2,-0.5060669106847175,0.6965836564839187
Firozabad,Uttar Pradesh,0.0651256230275059,0.2414014018335392,25,0.1356359345499192,726,3342.4,2,-0.5580231599128421,0.4456793219406662
Mainpuri,Uttar Pradesh,0.0641629520164867,0.2411364483409067,29,0.1349523505462547,727,4651.413793103448,2,-0.49249815093443466,0.9379898604706948
Chikkamagalore,Karnataka,0.0527719419463441,0.2580929319370365,14,0.1349003379426211,728,2882.4285714285716,0,-0.686191124860434,-0.2005264906513585
Bhinga,Uttar Pradesh,0.0632833837496906,0.2416646459531477,23,0.1346358886310735,729,4520.217391304348,2,-0.5363420106188359,0.6076430186030388
Murud,Maharashtra,0.1538461538461538,0.10561192994428,1,0.1345524642854043,730,3250.0,0,-0.38469033262834873,-0.8484665401318453
Alibagh,Maharashtra,0.1538461538461538,0.10561192994428,1,0.1345524642854043,731,3250.0,0,-0.38469033262834873,-0.8484665401318453
Lalganj,Uttar Pradesh,0.0328387520043023,0.2870599826224688,4,0.1345272442515689,732,2925.0,0,-0.8147672902809432,-0.6796022112202009
Pothencode,Kerala,0.0030050129022823,0.3309020985574994,28,0.1341638471643692,733,38846.42857142857,3,0.5843068678435848,8.507250285989615
Adimali,Kerala,0.0304347826086956,0.2890043868631091,21,0.133862624310461,734,6756.521739130435,2,-0.5843434662588264,1.026969918385894
Dhar,Madhya Pradesh,0.1444220044004382,0.117732868095995,3,0.1337463498786609,735,4876.285714285715,0,-0.3494111606473314,-0.38024346336062753
Uttaripura,Uttar Pradesh,0.0590299151598046,0.2452920855164863,22,0.1335347833024773,736,4041.1363636363635,2,-0.5814964508928858,0.45479435275241153
Auraiya,Uttar Pradesh,0.0656654900446347,0.2351536739592138,21,0.1334607636104664,737,5281.428571428572,2,-0.516348066968519,0.6742689691995667
Mahbubnagar,Telangana,0.1564223256058497,0.0984569658948314,3,0.1332361817214424,738,3869.3333333333335,0,-0.34752945916420425,-0.6119709090455608
Ranaghat,West Bengal,0.0330887227125785,0.283099534979817,8,0.1330930476194739,739,4745.0,0,-0.7294010761290913,-0.07470451072899317
Paliakala,Uttar Pradesh,0.0078495929765252,0.3207196838328591,7,0.1329976293190587,740,4130.0,0,-0.849698534900682,-0.2424968066197268
